order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_004749,CUST_01674,2025-11-27,App,Delivered,165.76,0.0,165.76,Apple Pay,
ORD_004750,CUST_00482,2025-11-29,Web,Delivered,377.58,0.0,377.58,COD,
ORD_004751,CUST_00162,2025-10-09,App,In Transit,121.99,0.0,121.99,Apple Pay,
ORD_004752,CUST_00941,2025-11-12,App,Delivered,1577.26,0.0,1577.26,Card,
ORD_004753,CUST_00910,2025-10-27,App,Cancelled,831.43,0.0,831.43,COD,
ORD_004754,CUST_01641,2025-11-01,App,Cancelled,646.01,0.0,646.01,Apple Pay,
ORD_004755,CUST_01174,2025-12-05,App,Delivered,1147.13,0.0,1147.13,Card,
ORD_004756,CUST_00918,2025-12-21,App,Delivered,172.96,0.0,172.96,COD,
ORD_004757,CUST_00181,2025-10-27,App,Delivered,599.12,0.0,599.12,COD,
ORD_004758,CUST_01755,2025-10-28,App,Delivered,402.81,99.29,303.52,Card,VIP25
ORD_004759,CUST_00916,2025-10-21,App,Delivered,678.81,0.0,678.81,Card,
ORD_004760,CUST_00648,2025-11-30,Web,Returned,276.87,18.83,258.04,Card,SAVE10
ORD_004761,CUST_01019,2025-10-15,Web,Returned,80.82,14.83,65.99,Card,SPECIAL5
ORD_004762,CUST_01339,2025-11-04,App,In Transit,1882.94,0.0,1882.94,COD,
ORD_004763,CUST_00037,2025-11-18,App,Delivered,125.4,0.0,125.4,Card,
ORD_004764,CUST_00211,2025-12-27,Web,Delivered,601.23,0.0,601.23,COD,
ORD_004765,CUST_00827,2025-10-12,App,Delivered,111.9,0.0,111.9,Apple Pay,
ORD_004766,CUST_00845,2025-11-26,Web,Delivered,260.68,34.83,225.85,COD,SAVE10
ORD_004767,CUST_01142,2025-11-13,Web,Delivered,168.63,0.0,168.63,Wallet,
ORD_004768,CUST_01125,2026-01-04,App,Delivered,561.69,0.0,561.69,COD,
ORD_004769,CUST_00001,2025-11-23,App,Delivered,455.21,0.0,455.21,Apple Pay,
ORD_004770,CUST_01692,2025-12-25,App,Delivered,140.83,0.0,140.83,COD,
ORD_004771,CUST_00187,2025-10-10,Web,In Transit,657.54,45.29,612.25,Apple Pay,
ORD_004772,CUST_01238,2025-12-21,Web,Delivered,695.62,0.0,695.62,COD,
ORD_004773,CUST_01973,2025-10-19,App,Cancelled,220.0,0.0,220.0,Apple Pay,
ORD_004774,CUST_01268,2025-11-13,App,Delivered,1065.53,0.0,1065.53,COD,
ORD_004775,CUST_01306,2025-11-30,App,Delivered,424.44,112.27,312.17,Wallet,FLASH20
ORD_004776,CUST_01823,2025-12-27,Web,In Transit,137.25,22.72,114.53,COD,MEGA30
ORD_004777,CUST_01152,2025-12-18,App,In Transit,1309.91,79.74,1230.17,Wallet,WELCOME15
ORD_004778,CUST_01341,2025-10-14,App,Delivered,154.32,0.0,154.32,Card,
ORD_004779,CUST_01376,2025-11-28,Call Center,Delivered,137.93,0.0,137.93,Card,
ORD_004780,CUST_00935,2025-12-16,App,Delivered,106.5,0.0,106.5,Card,
ORD_004781,CUST_01947,2025-12-21,Web,Delivered,90.8,0.0,90.8,Wallet,
ORD_004782,CUST_00699,2025-11-25,App,Delivered,406.87,63.74,343.13,COD,FLASH20
ORD_004783,CUST_01691,2025-11-01,Call Center,Delivered,433.86,0.0,433.86,Card,
ORD_004784,CUST_00112,2025-10-08,Call Center,Delivered,1216.28,,1216.28,Card,
ORD_004785,CUST_01673,2025-11-25,App,Delivered,103.11,0.0,103.11,COD,
ORD_004786,CUST_00457,2025-10-31,App,Delivered,345.21,0.0,345.21,Card,
ORD_004787,CUST_01730,2025-12-05,Call Center,Cancelled,625.17,0.0,625.17,Card,
ORD_004788,CUST_00931,2025-12-19,App,Cancelled,542.73,155.09,387.64,Card,FLASH20
ORD_004789,CUST_01148,2025-10-27,App,Delivered,539.16,0.0,539.16,COD,
ORD_004790,CUST_01572,2025-11-21,Web,Delivered,1789.44,0.0,1789.44,Card,
ORD_004791,CUST_01270,2025-11-02,App,Delivered,204.08,21.44,182.64,COD,MEGA30
ORD_004792,CUST_00969,2025-11-29,App,Delivered,511.9,0.0,511.9,Card,
ORD_004793,CUST_01468,2026-01-04,Call Center,Delivered,232.66,50.55,182.11,Card,SPECIAL5
ORD_004794,CUST_00745,2025-11-07,Call Center,Delivered,428.06,74.9,353.16,Apple Pay,SPECIAL5
ORD_004795,CUST_00927,2025-11-03,App,In Transit,525.01,56.67,468.34,Wallet,SAVE10
ORD_004796,CUST_00200,2025-10-19,App,Delivered,146.6,11.77,134.83,Apple Pay,
ORD_004797,CUST_01350,2025-12-01,App,Delivered,570.89,0.0,570.89,COD,
ORD_004798,CUST_00455,2025-12-22,Call Center,Delivered,78.59,0.0,78.59,COD,
ORD_004799,CUST_00005,2025-12-09,App,Delivered,404.12,0.0,404.12,Card,
ORD_004800,CUST_00700,2025-11-01,Web,Delivered,1000.36,0.0,1000.36,Card,
ORD_004801,CUST_00728,2025-11-20,App,Delivered,1781.81,0.0,1781.81,Card,
ORD_004802,CUST_01700,2025-12-24,App,Delivered,522.97,0.0,522.97,COD,
ORD_004803,CUST_01298,2025-11-19,Web,Delivered,1408.04,267.57,1140.47,Wallet,
ORD_004804,CUST_00598,2025-10-19,Web,Delivered,1779.78,0.0,1779.78,Card,
ORD_004805,CUST_01122,2025-12-18,App,Delivered,367.35,0.0,367.35,Card,
ORD_004806,CUST_01070,2025-11-21,Call Center,Delivered,354.15,105.37,248.78,Apple Pay,FLASH20
ORD_004807,CUST_01438,2025-10-15,App,Delivered,899.13,254.02,645.11,Card,SAVE10
ORD_004808,CUST_00094,2025-12-28,Web,Delivered,214.48,22.57,191.91,Wallet,WELCOME15
ORD_004809,CUST_01009,2025-10-31,Call Center,Delivered,289.34,14.88,274.46,COD,WELCOME15
ORD_004810,CUST_01684,2025-10-31,App,Delivered,403.62,0.0,403.62,COD,
ORD_004811,CUST_01469,2025-10-19,Call Center,Delivered,1610.6,0.0,1610.6,Card,
ORD_004812,CUST_01521,2025-11-29,App,Delivered,156.06,0.0,156.06,Card,
ORD_004813,CUST_01478,2025-10-12,App,Delivered,542.83,0.0,542.83,COD,
ORD_004814,CUST_00839,2025-12-24,Web,In Transit,298.54,0.0,298.54,Wallet,
ORD_004815,CUST_00220,2025-10-08,App,Cancelled,596.38,32.3,564.08,COD,FLASH20
ORD_004816,CUST_01252,2025-11-20,App,Delivered,1315.36,0.0,1315.36,Card,
ORD_004817,CUST_00402,2025-12-06,Web,Delivered,1868.55,438.52,1430.03,Apple Pay,WELCOME15
ORD_004818,CUST_00248,2025-12-26,App,Cancelled,896.39,0.0,896.39,COD,
ORD_004819,CUST_01906,2025-12-25,Web,Delivered,93.59,10.77,82.82,Card,
ORD_004820,CUST_00805,2025-12-09,Web,Delivered,287.74,27.64,260.1,Wallet,WELCOME15
ORD_004821,CUST_00937,2025-12-15,App,Delivered,1956.89,0.0,1956.89,Card,
ORD_004822,CUST_01689,2025-12-10,App,In Transit,548.64,0.0,548.64,Wallet,
ORD_004823,CUST_01601,2026-01-04,App,Delivered,247.93,0.0,247.93,Wallet,
ORD_004824,CUST_00391,2025-10-15,Web,Delivered,1729.87,150.56,1579.31,COD,SPECIAL5
ORD_004825,CUST_00693,2025-10-30,Web,Delivered,237.02,0.0,237.02,COD,
ORD_004826,CUST_00221,2025-12-07,App,Delivered,571.85,0.0,571.85,Card,
ORD_004827,CUST_01551,2026-01-02,Web,Delivered,68.67,0.0,68.67,Wallet,
ORD_004828,CUST_00849,2025-12-18,App,Delivered,294.7,65.16,229.54,Wallet,SAVE10
ORD_004829,CUST_01898,2025-11-29,App,Delivered,678.67,34.47,644.2,Wallet,SPECIAL5
ORD_004830,CUST_01716,2025-10-28,Call Center,In Transit,1220.43,134.58,1085.85,Card,SPECIAL5
ORD_004831,CUST_01206,2025-12-27,App,Delivered,1382.45,0.0,1382.45,COD,
ORD_004832,CUST_00253,2025-11-09,App,Delivered,986.14,,986.14,Apple Pay,
ORD_004833,CUST_01582,2026-01-03,App,Delivered,1961.09,102.78,1858.31,Card,VIP25
ORD_004834,CUST_00937,2025-11-02,App,Delivered,765.58,0.0,765.58,Card,
ORD_004835,CUST_01349,2025-11-17,App,Delivered,477.04,33.1,443.94,Apple Pay,MEGA30
ORD_004836,CUST_01959,2025-10-09,App,Delivered,1899.7,0.0,1899.7,COD,
ORD_004837,CUST_01033,2025-10-26,App,Delivered,479.17,31.78,447.39,Wallet,WELCOME15
ORD_004838,CUST_01974,2025-12-29,App,Delivered,95.95,0.0,95.95,COD,
ORD_004839,CUST_01022,2025-11-04,App,Cancelled,396.28,0.0,396.28,Wallet,
ORD_004840,CUST_00009,2025-11-30,App,Cancelled,235.88,0.0,235.88,Apple Pay,
ORD_004841,CUST_01087,2025-10-20,App,Delivered,395.53,38.13,357.4,Card,SPECIAL5
ORD_004842,CUST_00100,2025-10-21,Web,Returned,190.41,0.0,190.41,COD,
ORD_004843,CUST_01134,2025-10-10,Web,In Transit,250.56,0.0,250.56,Apple Pay,
ORD_004844,CUST_01916,2025-12-17,Web,Delivered,428.63,85.64,342.99,COD,VIP25
ORD_004845,CUST_01718,2025-12-22,App,Delivered,500.46,140.72,359.74,Card,MEGA30
ORD_004846,CUST_00990,2025-11-07,Web,Cancelled,1834.56,0.0,1834.56,Wallet,
ORD_004847,CUST_01894,2025-12-09,Call Center,Delivered,529.23,0.0,529.23,Wallet,
ORD_004848,CUST_01042,2025-11-26,Call Center,In Transit,153.08,19.94,133.14,Apple Pay,
ORD_004849,CUST_01887,2025-10-12,Web,Delivered,152.52,0.0,152.52,Wallet,
ORD_004850,CUST_01865,2025-10-21,Call Center,In Transit,551.51,0.0,551.51,Card,
ORD_004851,CUST_00363,2025-12-14,Web,Delivered,322.29,0.0,322.29,Card,
ORD_004852,CUST_01417,2025-10-26,App,Delivered,701.92,0.0,701.92,COD,
ORD_004853,CUST_01185,2025-10-16,App,Cancelled,203.97,0.0,203.97,Wallet,
ORD_004854,CUST_00356,2025-11-16,App,Delivered,540.6,0.0,540.6,Card,
ORD_004855,CUST_01497,2025-10-13,Web,Delivered,256.58,0.0,256.58,COD,
ORD_004856,CUST_01670,2025-10-07,Call Center,Delivered,169.77,22.43,147.34,Apple Pay,WELCOME15
ORD_004857,CUST_00213,2025-10-27,Web,Returned,245.64,22.46,223.18,Card,VIP25
ORD_004858,CUST_01347,2025-12-10,Call Center,Delivered,1478.69,0.0,1478.69,COD,
ORD_004859,CUST_01230,2025-10-17,Call Center,Delivered,530.14,0.0,530.14,COD,
ORD_004860,CUST_01242,2025-12-14,App,Delivered,717.95,0.0,717.95,Card,
ORD_004861,CUST_01808,2025-12-26,App,Cancelled,880.57,238.34,642.23,Card,FLASH20
ORD_004862,CUST_01033,2025-11-09,App,In Transit,455.21,0.0,455.21,Wallet,
ORD_004863,CUST_01806,2025-12-09,Web,In Transit,563.11,0.0,563.11,COD,
ORD_004864,CUST_00788,2025-12-14,App,Returned,335.56,0.0,335.56,Card,
ORD_004865,CUST_00858,2025-12-17,App,Delivered,486.33,117.16,369.17,Apple Pay,MEGA30
ORD_004866,CUST_01876,2025-12-22,Web,Delivered,144.03,0.0,144.03,Wallet,
ORD_004867,CUST_01419,2025-10-10,Web,Cancelled,230.32,0.0,230.32,COD,
ORD_004868,CUST_01562,2025-11-01,Web,Delivered,195.9,0.0,195.9,Card,
ORD_004869,CUST_00509,2025-11-12,Web,Delivered,128.02,0.0,128.02,COD,
ORD_004870,CUST_00561,2025-11-01,Call Center,Delivered,1288.11,0.0,1288.11,Card,
ORD_004871,CUST_00815,2025-12-23,App,Delivered,543.99,69.08,474.91,COD,FLASH20
ORD_004872,CUST_01988,2025-10-13,App,Delivered,134.57,0.0,134.57,Card,
ORD_004873,CUST_00603,2025-10-28,Web,Returned,1003.59,97.97,905.62,Card,VIP25
ORD_004874,CUST_01649,2026-01-01,App,Delivered,225.33,0.0,225.33,Card,
ORD_004875,CUST_00274,2025-10-27,App,Delivered,614.84,0.0,614.84,Card,
ORD_004876,CUST_00283,2025-12-21,Web,Delivered,424.49,0.0,424.49,COD,
ORD_004877,CUST_00846,2025-10-22,App,Delivered,524.78,104.09,420.69,COD,MEGA30
ORD_004878,CUST_01434,2025-11-30,Call Center,Cancelled,97.67,16.46,81.21,Card,SPECIAL5
ORD_004879,CUST_01050,2026-01-05,App,Delivered,491.2,108.4,382.8,Card,FLASH20
ORD_004880,CUST_01727,2025-12-31,Web,Delivered,1399.45,277.55,1121.9,COD,SPECIAL5
ORD_004881,CUST_01122,2025-11-03,Web,Delivered,660.3,46.99,613.31,COD,
ORD_004882,CUST_00643,2025-12-11,App,Cancelled,1519.94,0.0,1519.94,Wallet,
ORD_004883,CUST_01458,2025-11-24,Web,Delivered,1054.56,61.95,992.61,Card,SPECIAL5
ORD_004884,CUST_01916,2025-11-04,Call Center,Delivered,255.82,0.0,255.82,Card,
ORD_004885,CUST_01134,2025-10-13,Web,Delivered,126.84,0.0,126.84,Wallet,
ORD_004886,CUST_01296,2025-12-20,Web,Delivered,784.39,191.45,592.94,Card,WELCOME15
ORD_004887,CUST_00412,2026-01-04,App,Returned,565.83,0.0,565.83,Wallet,
ORD_004888,CUST_00430,2025-12-02,App,Delivered,490.46,28.85,461.61,Apple Pay,MEGA30
ORD_004889,CUST_01464,2025-11-09,Web,Delivered,89.05,0.0,89.05,COD,
ORD_004890,CUST_00596,2025-10-22,Web,Delivered,69.29,13.59,55.7,Card,SPECIAL5
ORD_004891,CUST_00708,2025-11-14,Web,Delivered,628.09,0.0,628.09,Wallet,
ORD_004892,CUST_01887,2025-11-25,App,Returned,1933.19,0.0,1933.19,Wallet,
ORD_004893,CUST_01378,2025-12-17,App,Delivered,167.79,27.65,140.14,Card,WELCOME15
ORD_004894,CUST_01455,2025-11-17,App,Delivered,60.05,0.0,60.05,Apple Pay,
ORD_004895,CUST_01332,2025-11-08,Call Center,Delivered,112.47,0.0,112.47,Card,
ORD_004896,CUST_01998,2025-11-20,Web,In Transit,172.44,0.0,172.44,COD,
ORD_004897,CUST_01963,2025-12-03,App,Delivered,479.03,30.57,448.46,COD,WELCOME15
ORD_004898,CUST_01032,2025-10-16,App,Delivered,635.22,0.0,635.22,Apple Pay,
ORD_004899,CUST_01112,2025-10-29,Web,Delivered,406.43,0.0,406.43,Wallet,
ORD_004900,CUST_01422,2025-10-18,App,In Transit,769.99,0.0,769.99,Card,
ORD_004901,CUST_01305,2025-10-24,App,Delivered,1241.35,302.74,938.61,COD,FLASH20
ORD_004902,CUST_01455,2025-10-21,Call Center,Delivered,199.29,0.0,199.29,Card,
ORD_004903,CUST_00237,2025-12-23,Call Center,Delivered,210.7,54.67,156.03,Wallet,
ORD_004904,CUST_00722,2025-10-28,Web,Delivered,289.58,0.0,289.58,COD,
ORD_004905,CUST_01152,2025-11-26,Web,Delivered,394.24,43.73,350.51,COD,VIP25
ORD_004906,CUST_01194,2025-10-14,App,Returned,410.1,0.0,410.1,Wallet,
ORD_004907,CUST_01169,2025-11-30,App,Delivered,571.63,0.0,571.63,Wallet,
ORD_004908,CUST_01931,2025-10-07,App,Delivered,296.54,42.08,254.46,Apple Pay,SPECIAL5
ORD_004909,CUST_01455,2025-10-22,Web,Delivered,312.12,0.0,312.12,COD,
ORD_004910,CUST_00855,2025-10-07,App,Delivered,1897.27,0.0,1897.27,Card,
ORD_004911,CUST_01381,2025-10-07,Web,Delivered,108.17,5.59,102.58,Wallet,SPECIAL5
ORD_004912,CUST_01831,2025-12-30,Web,Delivered,216.89,12.77,204.12,Wallet,
ORD_004913,CUST_01094,2025-12-21,App,Delivered,914.45,0.0,914.45,Card,
ORD_004914,CUST_00586,2025-11-04,Web,Returned,318.09,28.36,289.73,COD,
ORD_004915,CUST_00866,2025-11-11,Web,Delivered,192.1,0.0,192.1,Card,
ORD_004916,CUST_01656,2025-11-19,App,Cancelled,222.82,0.0,222.82,COD,
ORD_004917,CUST_00027,2025-10-26,App,Delivered,205.68,0.0,205.68,Card,
ORD_004918,CUST_01071,2025-12-07,Web,Delivered,11457.75,46.59,11411.16,Card,SAVE10
ORD_004919,CUST_00052,2025-12-18,App,Cancelled,790.9,141.75,649.15,Wallet,VIP25
ORD_004920,CUST_00298,2025-10-19,App,Delivered,554.04,0.0,554.04,Card,
ORD_004921,CUST_00109,2025-10-11,App,Delivered,299.83,0.0,299.83,Card,
ORD_004922,CUST_01373,2025-10-21,Call Center,Cancelled,437.9,57.95,379.95,Card,SAVE10
ORD_004923,CUST_00410,2025-11-14,App,Delivered,1311.7,96.73,1214.97,COD,FLASH20
ORD_004924,CUST_01537,2025-12-03,Web,Delivered,1968.42,344.76,1623.66,Card,
ORD_004925,CUST_00330,2025-12-03,App,Delivered,284.8,31.01,253.79,Card,FLASH20
ORD_004926,CUST_01400,2025-11-22,Web,Delivered,268.16,0.0,268.16,Wallet,
ORD_004927,CUST_00514,2025-12-23,App,In Transit,300.09,73.47,226.62,Card,WELCOME15
ORD_004928,CUST_01720,2025-11-14,App,Returned,362.6,54.28,308.32,Card,SAVE10
ORD_004929,CUST_01415,2025-12-07,App,Delivered,750.97,0.0,750.97,Card,
ORD_004930,CUST_01607,2025-12-30,Call Center,Delivered,369.89,0.0,369.89,Apple Pay,
ORD_004931,CUST_00605,2025-12-13,App,Delivered,656.86,0.0,656.86,Apple Pay,
ORD_004932,CUST_00418,2025-11-12,App,Cancelled,584.05,,484.36,Card,
ORD_004933,CUST_01109,2025-12-23,Call Center,Delivered,300.21,0.0,300.21,Card,
ORD_004934,CUST_00067,2025-10-22,App,Cancelled,167.7,0.0,167.7,COD,
ORD_004935,CUST_00735,2025-11-16,Call Center,Delivered,490.23,0.0,490.23,COD,
ORD_004936,CUST_01668,2025-12-05,App,In Transit,171.55,44.1,127.45,Wallet,VIP25
ORD_004937,CUST_00210,2025-10-23,App,Delivered,108.6,8.08,100.52,Apple Pay,MEGA30
ORD_004938,CUST_01778,2025-11-23,App,Delivered,1470.8,0.0,1470.8,Card,
ORD_004939,CUST_01384,2025-11-01,Call Center,Delivered,471.91,61.88,410.03,Apple Pay,SPECIAL5
ORD_004940,CUST_01151,2025-10-20,App,Delivered,1992.21,0.0,1992.21,Card,
ORD_004941,CUST_01772,2026-01-04,App,Delivered,151.0,13.81,137.19,Card,WELCOME15
ORD_004942,CUST_01521,2025-10-12,App,Delivered,1370.46,283.53,1086.93,COD,SPECIAL5
ORD_004943,CUST_01150,2025-11-30,Web,Delivered,335.29,0.0,335.29,Wallet,
ORD_004944,CUST_00797,2025-12-05,App,Delivered,743.3,151.55,591.75,Apple Pay,WELCOME15
ORD_004945,CUST_01047,2025-11-17,App,Delivered,183.33,0.0,183.33,Card,
ORD_004946,CUST_01607,2025-11-21,Web,Delivered,117.02,7.71,109.31,Wallet,
ORD_004947,CUST_01636,2025-11-25,Web,Delivered,411.69,0.0,411.69,Wallet,
ORD_004948,CUST_01426,2025-12-31,App,In Transit,354.73,0.0,354.73,Apple Pay,
ORD_004949,CUST_00590,2025-11-27,Web,Cancelled,785.13,75.63,709.5,COD,SPECIAL5
ORD_004950,CUST_01361,2025-12-21,App,Delivered,439.88,0.0,439.88,Wallet,
ORD_004951,CUST_00097,2025-10-15,App,Cancelled,141.93,0.0,141.93,COD,
ORD_004952,CUST_01898,2025-11-01,Web,Delivered,798.52,112.75,685.77,Wallet,VIP25
ORD_004953,CUST_00794,2025-12-25,Web,Cancelled,73.98,0.0,73.98,Card,
ORD_004954,CUST_00854,2025-12-29,Web,Delivered,534.94,0.0,534.94,COD,
ORD_004955,CUST_01960,2025-10-25,Web,Delivered,342.82,35.51,307.31,Apple Pay,
ORD_004956,CUST_01999,2025-11-19,Web,In Transit,1139.33,0.0,1139.33,COD,
ORD_004957,CUST_01404,2025-10-09,Web,Delivered,239.77,34.83,204.94,Card,FLASH20
ORD_004958,CUST_01979,2025-11-23,Web,Delivered,764.45,54.24,710.21,COD,MEGA30
ORD_004959,CUST_00111,2025-10-18,Call Center,Delivered,594.65,0.0,594.65,Card,
ORD_004960,CUST_00027,2025-12-31,App,Delivered,217.69,33.26,184.43,Wallet,SPECIAL5
ORD_004961,CUST_00515,2025-10-09,App,Delivered,525.85,0.0,525.85,COD,
ORD_004962,CUST_00416,2025-12-16,Web,Delivered,956.07,0.0,956.07,Card,
ORD_004963,CUST_01271,2025-11-23,App,Delivered,1461.12,354.06,1107.06,Card,
ORD_004964,CUST_01600,2025-11-13,Web,Delivered,500.28,82.41,417.87,COD,
ORD_004965,CUST_01783,2025-10-08,Web,Delivered,211.31,15.96,195.35,Card,VIP25
ORD_004966,CUST_01700,2025-11-16,App,Delivered,171.1,0.0,171.1,COD,
ORD_004967,CUST_00462,2025-10-16,App,Delivered,115.52,22.05,93.47,Card,SPECIAL5
ORD_004968,CUST_01444,2025-11-15,Web,Delivered,1224.09,110.91,1113.18,Card,SPECIAL5
ORD_004969,CUST_01327,2025-12-17,Web,Delivered,1249.96,0.0,1249.96,Card,
ORD_004970,CUST_00754,2025-10-17,Web,Delivered,340.21,28.06,312.15,COD,
ORD_004971,CUST_01206,2025-11-10,App,Delivered,918.81,116.1,802.71,COD,MEGA30
ORD_004972,CUST_01513,2025-10-28,App,Delivered,335.26,28.53,306.73,COD,MEGA30
ORD_004973,CUST_00403,2025-10-31,App,Delivered,101.86,0.0,101.86,COD,
ORD_004974,CUST_01590,2025-12-28,Web,Delivered,325.62,0.0,325.62,Wallet,
ORD_004975,CUST_01485,2025-12-26,App,Delivered,348.59,31.14,317.45,Card,WELCOME15
ORD_004976,CUST_00603,2025-12-28,App,Delivered,365.07,64.58,300.49,Card,VIP25
ORD_004977,CUST_00364,2025-11-28,App,Delivered,183.68,34.25,149.43,Wallet,SPECIAL5
ORD_004978,CUST_00153,2025-12-14,App,Delivered,1788.54,184.29,1604.25,Wallet,WELCOME15
ORD_004979,CUST_01972,2025-11-08,App,In Transit,217.32,32.56,184.76,Card,WELCOME15
ORD_004980,CUST_01506,2025-11-04,Web,Delivered,95.6,0.0,95.6,COD,
ORD_004981,CUST_01053,2025-12-30,App,Delivered,171.22,24.7,146.52,COD,SAVE10
ORD_004982,CUST_00773,2025-11-05,App,Cancelled,320.8,52.25,268.55,Card,SAVE10
ORD_004983,CUST_00878,2025-12-11,App,Delivered,166.24,0.0,166.24,COD,
ORD_004984,CUST_00572,2025-10-07,Web,Delivered,187.57,13.38,174.19,COD,MEGA30
ORD_004985,CUST_00542,2025-11-28,App,Delivered,142.3,0.0,142.3,COD,
ORD_004986,CUST_00267,2025-12-26,Web,In Transit,334.56,0.0,334.56,Card,
ORD_004987,CUST_00330,2025-11-22,Web,Delivered,567.1,0.0,567.1,Wallet,
ORD_004988,CUST_01197,2025-11-22,App,Delivered,275.47,35.74,239.73,Card,
ORD_004989,CUST_00523,2025-12-31,Web,Cancelled,410.57,0.0,410.57,Apple Pay,
ORD_004990,CUST_00012,2025-12-27,Web,In Transit,281.91,0.0,281.91,Card,
ORD_004991,CUST_00677,2025-11-20,Web,In Transit,298.37,19.41,278.96,Wallet,VIP25
ORD_004992,CUST_01454,2025-10-14,Call Center,Delivered,689.04,48.35,640.69,COD,WELCOME15
ORD_004993,CUST_00082,2025-10-29,App,Delivered,82.6,0.0,82.6,Card,
ORD_004994,CUST_00315,2025-10-16,Web,Delivered,219.44,27.41,192.03,Apple Pay,FLASH20
ORD_004995,CUST_01223,2025-12-31,App,Cancelled,181.92,15.02,166.9,Wallet,SAVE10
ORD_004996,CUST_01585,2025-10-15,App,Delivered,1177.95,302.25,875.7,Card,SPECIAL5
ORD_004997,CUST_01261,2025-12-01,App,Delivered,243.22,0.0,243.22,Apple Pay,
ORD_004998,CUST_01727,2025-11-20,App,Delivered,263.52,0.0,263.52,Wallet,
ORD_004999,CUST_01356,2025-12-10,App,Delivered,343.91,0.0,343.91,Card,
ORD_005000,CUST_00617,2025-12-25,App,Delivered,319.43,0.0,319.43,Card,
ORD_005001,CUST_01005,2026-01-04,App,In Transit,712.79,93.17,619.62,COD,
ORD_005002,CUST_01173,2025-12-22,Web,Delivered,925.42,0.0,925.42,Card,
ORD_005003,CUST_01127,2025-10-11,App,Delivered,474.4,0.0,474.4,Card,
ORD_005004,CUST_00734,2025-11-10,App,Delivered,581.46,0.0,581.46,Wallet,
ORD_005005,CUST_00150,2025-10-26,Call Center,Delivered,1881.81,0.0,1881.81,Wallet,
ORD_005006,CUST_01606,2025-12-11,App,In Transit,404.23,0.0,404.23,COD,
ORD_005007,CUST_01450,2025-12-26,Web,Delivered,176.14,0.0,176.14,COD,
ORD_005008,CUST_00651,2025-11-09,Web,Cancelled,563.79,0.0,563.79,Card,
ORD_005009,CUST_01077,2025-10-13,Web,Delivered,337.48,63.7,273.78,COD,WELCOME15
ORD_005010,CUST_01960,2025-10-20,Web,Delivered,114.79,11.02,103.77,Card,WELCOME15
ORD_005011,CUST_01067,2025-12-07,Web,Delivered,550.71,0.0,550.71,Apple Pay,
ORD_005012,CUST_00140,2025-12-24,App,Delivered,179.98,0.0,179.98,Apple Pay,
ORD_005013,CUST_01611,2025-11-06,App,Delivered,192.19,17.72,174.47,Card,MEGA30
ORD_005014,CUST_00327,2025-12-20,App,Delivered,196.85,12.32,184.53,Card,VIP25
ORD_005015,CUST_01113,2025-12-19,Web,Delivered,559.77,38.38,521.39,COD,MEGA30
ORD_005016,CUST_00827,2025-11-14,App,Delivered,1200.5,0.0,1200.5,Card,
ORD_005017,CUST_00189,2025-12-24,App,Delivered,118.68,0.0,118.68,Apple Pay,
ORD_005018,CUST_00716,2026-01-03,Call Center,Delivered,786.77,0.0,786.77,COD,
ORD_005019,CUST_00454,2025-12-15,Web,Delivered,140.81,9.74,131.07,Card,WELCOME15
ORD_005020,CUST_01359,2025-12-20,App,Delivered,154.52,29.62,124.9,Wallet,FLASH20
ORD_005021,CUST_00679,2025-12-31,Web,Delivered,195.06,15.13,179.93,Apple Pay,FLASH20
ORD_005022,CUST_00602,2025-11-11,Web,Delivered,51.54,14.49,37.05,Card,WELCOME15
ORD_005023,CUST_01947,2025-12-05,Web,Delivered,168.47,28.35,140.12,Card,
ORD_005024,CUST_01267,2025-10-27,Web,Delivered,789.66,190.46,599.2,Apple Pay,MEGA30
ORD_005025,CUST_00973,2025-11-07,App,Delivered,182.93,0.0,182.93,COD,
ORD_005026,CUST_01150,2025-12-26,Web,Delivered,422.75,0.0,422.75,COD,
ORD_005027,CUST_01687,2025-12-14,App,Cancelled,457.39,31.69,425.7,Wallet,
ORD_005028,CUST_01330,2025-11-10,App,Cancelled,421.76,0.0,421.76,Card,
ORD_005029,CUST_00019,2025-12-31,App,Returned,187.41,47.46,139.95,Wallet,SAVE10
ORD_005030,CUST_01370,2025-11-18,App,Delivered,152.95,0.0,152.95,COD,
ORD_005031,CUST_00709,2025-12-16,App,Delivered,405.76,0.0,405.76,Card,
ORD_005032,CUST_00913,2025-10-31,App,Delivered,192.99,42.46,150.53,Card,WELCOME15
ORD_005033,CUST_01853,2025-11-26,App,Cancelled,505.77,0.0,505.77,Card,
ORD_005034,CUST_01316,2025-11-17,App,Delivered,440.53,0.0,440.53,Card,
ORD_005035,CUST_01257,2025-12-28,App,Delivered,183.98,11.87,172.11,Card,MEGA30
ORD_005036,CUST_00500,2025-12-12,Web,Delivered,205.19,0.0,205.19,Card,
ORD_005037,CUST_01964,2025-12-08,App,Delivered,835.25,113.78,721.47,COD,SAVE10
ORD_005038,CUST_01398,2025-10-19,Call Center,Delivered,339.64,31.94,307.7,Wallet,FLASH20
ORD_005039,CUST_00782,2025-12-07,Call Center,Cancelled,216.81,0.0,216.81,Apple Pay,
