fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_005217,ORD_005217,Dubai Hub,Zone E,2025-11-18,2025-11-16,On Time,,FastTrack
FUL_005218,ORD_005218,Abu Dhabi Hub,Zone C,2025-12-28,2026-01-05,Delayed,Address Issue,SpeedLink
FUL_005219,ORD_005219,Abu Dhabi Hub,Zone A,2025-10-23,,Failed,Order Cancelled,SpeedLink
FUL_005220,ORD_005220,Dubai Hub,Zone A,2025-11-08,2025-11-11,Delayed,Rider Unavailable,FastTrack
FUL_005221,ORD_005221,Sharjah Hub,Zone C,2025-12-15,,Failed,Order Cancelled,QuickShip
FUL_005222,ORD_005222,Dubai Hub,Zone B,2025-12-18,2025-12-18,On Time,,FastTrack
FUL_005223,ORD_005223,Dubai Hub,Zone E,2025-11-15,,Pending,,SpeedLink
FUL_005224,ORD_005224,Dubai Hub,Zone E,2026-01-06,2026-01-05,On Time,,FastTrack
FUL_005225,ORD_005225,Abu Dhabi Hub,Zone A,2025-10-28,2025-10-28,On Time,,SpeedLink
FUL_005226,ORD_005226,Sharjah Hub,Zone B,2025-12-22,2025-12-22,On Time,,QuickShip
FUL_005227,ORD_005227,Dubai Hub,Zone E,2025-12-25,2025-12-21,On Time,,QuickShip
FUL_005228,ORD_005228,Dubai Hub,Zone B,2025-12-02,2025-12-02,On Time,,QuickShip
FUL_005229,ORD_005229,Abu Dhabi Hub,Zone A,2025-12-22,,Failed,Customer Unavailable,FastTrack
FUL_005230,ORD_005230,Dubai Hub,Zone B,2025-12-31,2025-12-28,On Time,,SpeedLink
FUL_005231,ORD_005231,Dubai Hub,Zone A,2025-10-23,2025-10-26,Delayed,Address Issue,FastTrack
FUL_005232,ORD_005232,Abu Dhabi Hub,Zone A,2026-01-07,,Failed,Order Cancelled,FastTrack
FUL_005233,ORD_005233,Dubai Hub,Zone C,2025-11-25,,Pending,,SpeedLink
FUL_005234,ORD_005234,Dubai Hub,Zone A,2025-11-10,,Failed,Order Cancelled,QuickShip
FUL_005235,ORD_005235,Dubai Hub,Zone F,2025-10-16,2025-10-15,On Time,,QuickShip
FUL_005236,ORD_005236,Dubai Hub,Zone D,2025-11-16,,Pending,,SpeedLink
FUL_005237,ORD_005237,Dubai Hub,Zone B,2025-11-30,,Failed,Traffic/Weather,QuickShip
FUL_005238,ORD_005238,Dubai Hub,Zone F,2025-11-30,2025-12-09,DELAYED,Rider Unavailable,QuickShip
FUL_005239,ORD_005239,Abu Dhabi Hub,Zone A,2025-10-26,2025-10-29,DELAYED,Traffic/Weather,SpeedLink
FUL_005240,ORD_005240,Dubai Hub,Zone F,2025-10-12,,Pending,,QuickShip
FUL_005241,ORD_005241,Dubai Hub,Zone F,2025-12-26,2025-12-27,Delayed,Rider Unavailable,FastTrack
FUL_005242,ORD_005242,Dubai Hub,Zone A,2025-10-18,2025-10-17,On Time,,SpeedLink
FUL_005243,ORD_005243,Sharjah Hub,Zone F,2025-12-25,2025-12-25,On Time,,QuickShip
FUL_005244,ORD_005244,Abu Dhabi Hub,Zone A,2025-11-21,2025-11-20,On Time,,FastTrack
FUL_005245,ORD_005245,Dubai Hub,Zone C,2025-11-07,2025-11-07,On Time,,FastTrack
FUL_005246,ORD_005246,Abu Dhabi Hub,Zone A,2025-12-10,,Failed,Order Cancelled,FastTrack
FUL_005247,ORD_005247,Abu Dhabi Hub,Zone E,2025-12-12,2025-12-11,On Time,,QuickShip
FUL_005248,ORD_005248,Dubai Hub,Zone D,2025-10-31,2025-10-31,ON TIME,,SpeedLink
FUL_005249,ORD_005249,Dubai Hub,Zone B,2026-01-03,2026-01-06,Delayed,Address Issue,QuickShip
FUL_005250,ORD_005250,Dubai Hub,Zone E,2025-10-27,2025-11-02,Delayed,Customer Unavailable,SpeedLink
FUL_005251,ORD_005251,Sharjah Hub,Zone B,2025-11-10,2025-11-08,On Time,,FastTrack
FUL_005252,ORD_005252,Sharjah Hub,Zone E,2025-10-30,2025-10-29,On Time,,QuickShip
FUL_005253,ORD_005253,Sharjah Hub,Zone E,2025-11-15,2025-11-14,On Time,,SpeedLink
FUL_005254,ORD_005254,Dubai Hub,Zone F,2025-10-27,2025-10-27,On Time,,SpeedLink
FUL_005255,ORD_005255,Dubai Hub,Zone F,2025-12-11,,Failed,Order Cancelled,SpeedLink
FUL_005256,ORD_005256,Dubai Hub,Zone C,2025-11-26,2025-11-23,On Time,,FastTrack
FUL_005257,ORD_005257,Abu Dhabi Hub,Zone F,2026-01-08,2026-01-05,On Time,,QuickShip
FUL_005258,ORD_005258,Abu Dhabi Hub,Zone F,2025-12-08,2025-12-08,On Time,,FastTrack
FUL_005259,ORD_005259,Dubai Hub,Zone C,2025-11-26,2025-11-25,On Time,,FastTrack
FUL_005260,ORD_005260,Dubai Hub,Zone C,2025-10-13,2025-10-10,On Time,,QuickShip
FUL_005261,ORD_005261,Sharjah Hub,Zone F,2025-12-20,2025-12-26,Delayed,Rider Unavailable,QuickShip
FUL_005262,ORD_005262,Abu Dhabi Hub,Zone B,2025-10-12,2025-10-10,On Time,,FastTrack
FUL_005263,ORD_005263,Dubai Hub,Zone E,2025-12-14,2025-12-14,On Time,,FastTrack
FUL_005264,ORD_005264,Dubai Hub,Zone B,2026-01-01,2025-12-31,On Time,,SpeedLink
FUL_005265,ORD_005265,Dubai Hub,Zone B,2025-12-23,2026-01-01,Delayed,Rider Unavailable,FastTrack
FUL_005266,ORD_005266,Sharjah Hub,Zone E,2025-12-28,2025-12-25,On Time,,SpeedLink
FUL_005267,ORD_005267,Dubai Hub,Zone D,2025-12-03,2025-12-01,On Time,,SpeedLink
FUL_005268,ORD_005268,Dubai Hub,Zone E,2025-10-10,,Pending,,FastTrack
FUL_005269,ORD_005269,Dubai Hub,Zone E,2025-11-12,2025-11-17,Delayed,Traffic/Weather,SpeedLink
FUL_005270,ORD_005270,Dubai Hub,Zone E,2026-01-09,2026-01-10,Delayed,Address Issue,QuickShip
FUL_005271,ORD_005271,Sharjah Hub,Zone D,2025-10-26,2025-10-31,Delayed,Customer Unavailable,FastTrack
FUL_005272,ORD_005272,Sharjah Hub,,2025-12-31,2025-12-30,On Time,,QuickShip
FUL_005273,ORD_005273,Dubai Hub,Zone A,2025-11-13,2025-11-12,On Time,,QuickShip
FUL_005274,ORD_005274,Dubai Hub,Zone C,2025-10-30,2025-10-30,On Time,,SpeedLink
FUL_005275,ORD_005275,Abu Dhabi Hub,Zone E,2025-12-05,2025-12-04,On Time,,FastTrack
FUL_005276,ORD_005276,Sharjah Hub,Zone A,2025-10-22,2025-10-26,Delayed,Rider Unavailable,FastTrack
FUL_005277,ORD_005277,Dubai Hub,Zone D,2025-10-18,2025-10-16,On Time,,QuickShip
FUL_005278,ORD_005278,Dubai Hub,Zone C,2025-11-15,2025-11-14,On Time,,FastTrack
FUL_005279,ORD_005279,Dubai Hub,Zone F,2026-01-04,,Failed,Order Cancelled,FastTrack
FUL_005280,ORD_005280,Dubai Hub,Zone D,2026-01-03,2026-01-12,Delayed,Address Issue,QuickShip
FUL_005281,ORD_005281,Dubai Hub,Zone D,2025-11-05,2025-11-03,On Time,,SpeedLink
FUL_005282,ORD_005282,Dubai Hub,Zone A,2025-11-30,,Pending,,QuickShip
FUL_005283,ORD_005283,Abu Dhabi Hub,Zone D,2026-01-06,2026-01-03,on-time,,QuickShip
FUL_005284,ORD_005284,Dubai Hub,Zone C,2025-12-25,,Pending,,SpeedLink
FUL_005285,ORD_005285,Dubai Hub,Zone B,2025-10-23,2025-10-27,Delayed,Warehouse Delay,QuickShip
FUL_005286,ORD_005286,Dubai Hub,Zone F,2025-12-24,,Pending,,QuickShip
FUL_005287,ORD_005287,Abu Dhabi Hub,Zone C,2025-12-06,2025-12-04,On Time,,FastTrack
FUL_005288,ORD_005288,Abu Dhabi Hub,Zone C,2025-11-01,2025-11-04,Delayed,Address Issue,FastTrack
FUL_005289,ORD_005289,Dubai Hub,Zone C,2025-12-30,,Failed,Traffic/Weather,SpeedLink
FUL_005290,ORD_005290,Dubai Hub,Zone C,2025-11-21,2025-11-19,ON TIME,,FastTrack
FUL_005291,ORD_005291,Sharjah Hub,Zone F,2025-10-28,2025-10-27,On Time,,FastTrack
FUL_005292,ORD_005292,Sharjah Hub,Zone C,2025-11-23,2025-11-19,On Time,,FastTrack
FUL_005293,ORD_005293,Dubai Hub,Zone A,2025-12-19,2025-12-26,Delayed,Traffic/Weather,QuickShip
FUL_005294,ORD_005294,Dubai Hub,Zone B,2025-10-10,2025-10-09,On Time,,SpeedLink
FUL_005295,ORD_005295,Dubai Hub,Zone F,2026-01-08,2026-01-05,On Time,,QuickShip
FUL_005296,ORD_005296,Dubai Hub,Zone C,2025-10-15,2025-10-15,On Time,,SpeedLink
FUL_005297,ORD_005297,Dubai Hub,Zone A,2025-10-10,2025-10-10,On Time,,FastTrack
FUL_005298,ORD_005298,Abu Dhabi Hub,Zone A,2025-10-16,2025-10-13,On Time,,SpeedLink
FUL_005299,ORD_005299,Dubai Hub,Zone D,2025-12-31,,Failed,Warehouse Delay,SpeedLink
FUL_005300,ORD_005300,Sharjah Hub,Zone B,2025-10-30,2025-10-29,On Time,,QuickShip
FUL_005301,ORD_005301,Sharjah Hub,Zone B,2025-10-09,2025-10-18,Delayed,Customer Unavailable,FastTrack
FUL_005302,ORD_005302,Dubai Hub,Zone D,2025-11-25,2025-11-28,Delayed,Traffic/Weather,SpeedLink
FUL_005303,ORD_005303,Abu Dhabi Hub,Zone A,2025-11-30,2025-11-28,On Time,,FastTrack
FUL_005304,ORD_005304,Dubai Hub,Zone D,2025-11-01,,Pending,,FastTrack
FUL_005305,ORD_005305,Dubai Hub,Zone E,2025-10-28,2025-10-24,OnTime,,QuickShip
FUL_005306,ORD_005306,Sharjah Hub,Zone B,2026-01-03,2026-01-01,On Time,,FastTrack
FUL_005307,ORD_005307,Dubai Hub,Zone B,2025-10-27,2025-10-24,On Time,,QuickShip
FUL_005308,ORD_005308,Abu Dhabi Hub,Zone C,2025-10-31,,Pending,,QuickShip
FUL_005309,ORD_005309,Abu Dhabi Hub,Zone F,2025-11-16,2025-11-25,Delayed,Traffic/Weather,QuickShip
FUL_005310,ORD_005310,Sharjah Hub,Zone E,2025-11-17,2025-11-16,On Time,,QuickShip
FUL_005311,ORD_005311,Abu Dhabi Hub,Zone A,2025-10-31,,Failed,Traffic/Weather,QuickShip
FUL_005312,ORD_005312,Dubai Hub,Zone B,2025-12-14,2025-12-11,On Time,,QuickShip
FUL_005313,ORD_005313,Dubai Hub,Zone D,2025-11-26,2025-11-25,On Time,,FastTrack
FUL_005314,ORD_005314,Sharjah Hub,Zone B,2025-12-06,,Pending,,SpeedLink
FUL_005315,ORD_005315,Dubai Hub,Zone A,2025-11-13,2025-11-10,On Time,,FastTrack
FUL_005316,ORD_005316,Dubai Hub,Zone C,2026-01-04,2026-01-02,On Time,,QuickShip
FUL_005317,ORD_005317,Dubai Hub,Zone B,2025-10-14,2025-10-14,On Time,,SpeedLink
FUL_005318,ORD_005318,Abu Dhabi Hub,Zone C,2025-11-12,2025-11-08,On Time,,SpeedLink
FUL_005319,ORD_005319,Dubai Hub,Zone D,2025-12-20,2025-12-29,Delayed,Address Issue,SpeedLink
FUL_005320,ORD_005320,Dubai Hub,Zone E,2025-10-27,,Failed,Order Cancelled,QuickShip
FUL_005321,ORD_005321,Dubai Hub,Zone A,2025-11-09,2025-11-06,ON TIME,,SpeedLink
FUL_005322,ORD_005322,Dubai Hub,Zone D,2025-11-29,,Pending,,SpeedLink
FUL_005323,ORD_005323,Dubai Hub,Zone A,2025-12-04,2025-12-04,On Time,,SpeedLink
FUL_005324,ORD_005324,Dubai Hub,Zone F,2025-12-06,2025-12-05,On Time,,QuickShip
FUL_005325,ORD_005325,Abu Dhabi Hub,Zone D,2025-10-29,2025-10-27,On Time,,FastTrack
FUL_005326,ORD_005326,Sharjah Hub,Zone B,2025-11-23,2025-11-23,On Time,,SpeedLink
FUL_005327,ORD_005327,Dubai Hub,Zone A,2025-12-15,2025-12-13,On Time,,FastTrack
FUL_005328,ORD_005328,Dubai Hub,Zone F,2025-12-23,2025-12-23,On Time,,SpeedLink
FUL_005329,ORD_005329,Dubai Hub,Zone D,2026-01-05,2026-01-05,On Time,,SpeedLink
FUL_005330,ORD_005330,Dubai Hub,Zone A,2025-10-12,2025-10-11,On Time,,QuickShip
FUL_005331,ORD_005331,Dubai Hub,Zone A,2025-12-29,2025-12-28,On Time,,SpeedLink
FUL_005332,ORD_005332,Sharjah Hub,Zone F,2026-01-10,2026-01-09,On Time,,FastTrack
FUL_005333,ORD_005333,Dubai Hub,Zone F,2025-12-06,,Failed,Order Cancelled,QuickShip
FUL_005334,ORD_005334,Abu Dhabi Hub,Zone C,2025-12-01,2025-11-27,On Time,,FastTrack
FUL_005335,ORD_005335,Sharjah Hub,Zone D,2025-11-23,2025-11-26,Delayed,Address Issue,QuickShip
FUL_005336,ORD_005336,Sharjah Hub,Zone B,2025-11-03,2025-11-01,On Time,,QuickShip
FUL_005337,ORD_005337,Dubai Hub,Zone B,2025-10-20,,Failed,Order Cancelled,QuickShip
FUL_005338,ORD_005338,Dubai Hub,Zone E,2025-11-07,,Pending,,SpeedLink
FUL_005339,ORD_005339,Dubai Hub,Zone A,2025-11-14,2025-11-12,On Time,,SpeedLink
FUL_005340,ORD_005340,Dubai Hub,Zone C,2025-11-16,2025-11-16,On Time,,SpeedLink
FUL_005341,ORD_005341,Dubai Hub,Zone B,2026-01-04,2026-01-04,On Time,,SpeedLink
FUL_005342,ORD_005342,Sharjah Hub,Zone A,2025-12-04,2025-12-03,On Time,,QuickShip
FUL_005343,ORD_005343,Sharjah Hub,Zone A,2026-01-08,,Failed,Order Cancelled,QuickShip
FUL_005344,ORD_005344,Abu Dhabi Hub,Zone C,2025-11-16,2025-11-13,On Time,,QuickShip
FUL_005345,ORD_005345,Sharjah Hub,Zone A,2025-12-15,,Pending,,SpeedLink
FUL_005346,ORD_005346,Dubai Hub,Zone C,2025-11-13,,Pending,,QuickShip
FUL_005347,ORD_005347,Sharjah Hub,Zone F,2026-01-06,2026-01-09,Delayed,Address Issue,FastTrack
FUL_005348,ORD_005348,Abu Dhabi Hub,Zone F,2025-12-14,2025-12-23,delayed,Warehouse Delay,QuickShip
FUL_005349,ORD_005349,Dubai Hub,Zone A,2025-10-14,2025-10-14,On Time,,SpeedLink
FUL_005350,ORD_005350,Dubai Hub,Zone D,2026-01-07,2026-01-07,On Time,,SpeedLink
FUL_005351,ORD_005351,Abu Dhabi Hub,Zone C,2025-12-30,2025-12-29,On Time,,QuickShip
FUL_005352,ORD_005352,Dubai Hub,Zone E,2025-10-30,2025-10-28,On Time,,SpeedLink
FUL_005353,ORD_005353,Dubai Hub,Zone F,2025-12-28,2026-01-04,Delayed,Address Issue,SpeedLink
FUL_005354,ORD_005354,Abu Dhabi Hub,Zone B,2025-12-19,2025-12-19,On Time,,QuickShip
FUL_005355,ORD_005355,Sharjah Hub,Zone F,2025-12-15,,FAILED,Address Issue,FastTrack
FUL_005356,ORD_005356,Abu Dhabi Hub,Zone D,2025-12-13,,Pending,,FastTrack
FUL_005357,ORD_005357,Abu Dhabi Hub,Zone F,2025-12-20,,Pending,,SpeedLink
FUL_005358,ORD_005358,Dubai Hub,Zone D,2025-11-16,2025-11-13,On Time,,FastTrack
FUL_005359,ORD_005359,Sharjah Hub,Zone A,2025-12-02,,Pending,,SpeedLink
FUL_005360,ORD_005360,Dubai Hub,Zone A,2025-10-19,2025-10-19,On Time,,QuickShip
FUL_005361,ORD_005361,Sharjah Hub,Zone B,2025-11-24,2025-11-24,On Time,,FastTrack
FUL_005362,ORD_005362,Abu Dhabi Hub,Zone F,2025-11-09,2025-11-09,On Time,,SpeedLink
FUL_005363,ORD_005363,Dubai Hub,Zone C,2025-10-19,2025-10-17,On Time,,SpeedLink
FUL_005364,ORD_005364,Sharjah Hub,Zone A,2025-12-05,2025-12-02,On Time,,QuickShip
FUL_005365,ORD_005365,Sharjah Hub,Zone C,2025-11-05,2025-11-05,On Time,,FastTrack
FUL_005366,ORD_005366,Dubai Hub,Zone B,2025-12-09,2025-12-06,On Time,,QuickShip
FUL_005367,ORD_005367,Abu Dhabi Hub,Zone F,2025-10-27,2025-10-26,On Time,,QuickShip
FUL_005368,ORD_005368,Sharjah Hub,Zone B,2025-12-08,,pending,,FastTrack
FUL_005369,ORD_005369,Dubai Hub,Zone A,2025-10-09,2025-10-08,On Time,,QuickShip
FUL_005370,ORD_005370,Abu Dhabi Hub,Zone A,2025-11-22,,Failed,Order Cancelled,QuickShip
FUL_005371,ORD_005371,Sharjah Hub,Zone B,2025-12-26,,Pending,,QuickShip
FUL_005372,ORD_005372,Dubai Hub,Zone D,2025-12-18,2025-12-27,Delayed,Rider Unavailable,SpeedLink
FUL_005373,ORD_005373,Dubai Hub,Zone B,2025-12-03,2025-12-03,On Time,,QuickShip
FUL_005374,ORD_005374,Dubai Hub,Zone F,2025-12-16,,Failed,Order Cancelled,FastTrack
FUL_005375,ORD_005375,Dubai Hub,Zone B,2025-12-06,2025-12-04,ON TIME,,QuickShip
FUL_005376,ORD_005376,Dubai Hub,Zone C,2025-11-19,2025-11-19,On Time,,QuickShip
FUL_005377,ORD_005377,Sharjah Hub,Zone E,2025-10-14,,Pending,,SpeedLink
FUL_005378,ORD_005378,Sharjah Hub,Zone F,2025-11-12,2025-11-09,On Time,,SpeedLink
FUL_005379,ORD_005379,Sharjah Hub,Zone F,2025-11-05,2025-11-02,On Time,,QuickShip
FUL_005380,ORD_005380,Dubai Hub,Zone F,2025-12-02,,Failed,Order Cancelled,FastTrack
FUL_005381,ORD_005381,Sharjah Hub,Zone F,2026-01-04,2026-01-06,Delayed,Address Issue,SpeedLink
FUL_005382,ORD_005382,Sharjah Hub,Zone E,2025-11-09,2025-11-06,On Time,,QuickShip
FUL_005383,ORD_005383,Abu Dhabi Hub,Zone A,2025-12-08,,Failed,Order Cancelled,FastTrack
FUL_005384,ORD_005384,Sharjah Hub,Zone D,2025-10-23,2025-10-22,On Time,,SpeedLink
FUL_005385,ORD_005385,Abu Dhabi Hub,Zone B,2025-11-09,2025-11-09,On Time,,QuickShip
FUL_005386,ORD_005386,Sharjah Hub,Zone F,2025-12-24,,Failed,Order Cancelled,SpeedLink
FUL_005387,ORD_005387,Dubai Hub,Zone A,2025-12-04,2025-12-13,Delayed,Customer Unavailable,SpeedLink
FUL_005388,ORD_005388,Dubai Hub,Zone C,2025-11-18,2025-11-17,On Time,,QuickShip
FUL_005389,ORD_005389,Dubai Hub,Zone D,2025-11-23,,Failed,Order Cancelled,QuickShip
FUL_005390,ORD_005390,Abu Dhabi Hub,Zone E,2025-12-22,,Pending,,FastTrack
FUL_005391,ORD_005391,Dubai Hub,Zone B,2025-10-29,2025-10-30,Delayed,Warehouse Delay,QuickShip
FUL_005392,ORD_005392,Abu Dhabi Hub,Zone B,2025-11-10,2025-11-08,On Time,,SpeedLink
FUL_005393,ORD_005393,Dubai Hub,Zone F,2025-11-05,,Pending,,SpeedLink
FUL_005394,ORD_005394,Dubai Hub,Zone B,2025-12-16,2025-12-15,On Time,,FastTrack
FUL_005395,ORD_005395,Dubai Hub,Zone A,2025-11-12,2025-11-08,On Time,,FastTrack
FUL_005396,ORD_005396,Sharjah Hub,Zone E,2025-11-25,2025-12-02,Delayed,Customer Unavailable,SpeedLink
FUL_005397,ORD_005397,Abu Dhabi Hub,Zone C,2026-01-08,,Pending,,SpeedLink
FUL_005398,ORD_005398,Dubai Hub,Zone A,2025-12-22,2025-12-22,On Time,,QuickShip
FUL_005399,ORD_005399,Dubai Hub,Zone E,2025-12-07,2025-12-09,Delayed,Rider Unavailable,FastTrack
FUL_005400,ORD_005400,Sharjah Hub,Zone D,2025-12-19,,Pending,,SpeedLink
FUL_005401,ORD_005401,Dubai Hub,Zone A,2025-11-11,,Pending,,QuickShip
FUL_005402,ORD_005402,Sharjah Hub,Zone F,2025-10-16,2025-10-16,On Time,,QuickShip
FUL_005403,ORD_005403,Dubai Hub,Zone E,2026-01-06,2026-01-05,On Time,,SpeedLink
FUL_005404,ORD_005404,Sharjah Hub,Zone A,2025-12-13,2025-12-11,On Time,,QuickShip
FUL_005405,ORD_005405,Dubai Hub,Zone B,2025-10-28,2025-10-25,On Time,,FastTrack
FUL_005406,ORD_005406,Dubai Hub,Zone F,2025-11-22,,Failed,Order Cancelled,QuickShip
FUL_005407,ORD_005407,Dubai Hub,Zone A,2025-12-11,2025-12-11,On Time,,QuickShip
FUL_005408,ORD_005408,Dubai Hub,Zone F,2026-01-02,2026-01-01,On Time,,QuickShip
FUL_005409,ORD_005409,Abu Dhabi Hub,Zone A,2025-10-20,,Failed,Order Cancelled,QuickShip
FUL_005410,ORD_005410,Dubai Hub,Zone F,2025-11-10,2025-11-10,On Time,,QuickShip
FUL_005411,ORD_005411,Abu Dhabi Hub,Zone F,2025-10-16,2025-10-14,On Time,,SpeedLink
FUL_005412,ORD_005412,Dubai Hub,Zone B,2025-11-12,2025-11-11,On Time,,FastTrack
FUL_005413,ORD_005413,Dubai Hub,Zone A,2025-10-11,2025-10-11,On Time,,FastTrack
FUL_005414,ORD_005414,Dubai Hub,Zone F,2025-10-23,2025-10-20,On Time,,FastTrack
FUL_005415,ORD_005415,Dubai Hub,Zone D,2026-01-01,2025-12-28,On Time,,SpeedLink
FUL_005416,ORD_005416,Dubai Hub,Zone A,2025-10-25,2025-10-25,On Time,,FastTrack
FUL_005417,ORD_005417,Dubai Hub,Zone C,2025-10-15,2025-10-12,On Time,,QuickShip
FUL_005418,ORD_005418,Dubai Hub,Zone C,2026-01-06,2026-01-04,On Time,,QuickShip
FUL_005419,ORD_005419,Dubai Hub,Zone C,2025-12-23,2025-12-22,On Time,,QuickShip
FUL_005420,ORD_005420,Dubai Hub,Zone A,2025-12-13,2025-12-13,On Time,,SpeedLink
FUL_005421,ORD_005421,Dubai Hub,Zone B,2025-10-20,2025-10-19,On Time,,SpeedLink
FUL_005422,ORD_005422,Dubai Hub,Zone B,2025-12-13,2025-12-13,On Time,,FastTrack
FUL_005423,ORD_005423,Abu Dhabi Hub,Zone F,2025-11-12,,Failed,Order Cancelled,FastTrack
FUL_005424,ORD_005424,Dubai Hub,Zone A,2025-12-22,,Pending,,QuickShip
FUL_005425,ORD_005425,Dubai Hub,Zone F,2025-10-22,,Pending,,SpeedLink
FUL_005426,ORD_005426,Dubai Hub,Zone A,2026-01-02,2025-12-31,On Time,,SpeedLink
FUL_005427,ORD_005427,Abu Dhabi Hub,Zone D,2025-11-08,2025-11-15,Delayed,Address Issue,QuickShip
FUL_005428,ORD_005428,Sharjah Hub,Zone F,2025-10-24,2025-10-30,Delayed,Address Issue,FastTrack
FUL_005429,ORD_005429,Abu Dhabi Hub,Zone B,2025-10-23,2025-10-22,On Time,,FastTrack
FUL_005430,ORD_005430,Dubai Hub,Zone C,2025-12-19,2025-12-16,On Time,,FastTrack
FUL_005431,ORD_005431,Dubai Hub,Zone E,2025-11-10,2025-11-09,On Time,,SpeedLink
FUL_005432,ORD_005432,Abu Dhabi Hub,Zone F,2025-11-02,,Pending,,FastTrack
FUL_005433,ORD_005433,Abu Dhabi Hub,Zone D,2025-11-23,2025-11-28,Delayed,Traffic/Weather,SpeedLink
FUL_005434,ORD_005434,Dubai Hub,Zone C,2025-11-03,2025-11-11,Delayed,Address Issue,SpeedLink
FUL_005435,ORD_005435,Dubai Hub,Zone F,2025-10-12,2025-10-11,On Time,,SpeedLink
FUL_005436,ORD_005436,Abu Dhabi Hub,Zone C,2025-11-09,,Failed,Order Cancelled,SpeedLink
FUL_005437,ORD_005437,Sharjah Hub,Zone F,2025-10-12,2025-10-09,OnTime,,QuickShip
FUL_005438,ORD_005438,Dubai Hub,Zone A,2025-11-14,2025-11-19,Delayed,Traffic/Weather,QuickShip
FUL_005439,ORD_005439,Abu Dhabi Hub,Zone F,2025-11-03,2025-11-09,Delayed,Rider Unavailable,QuickShip
FUL_005440,ORD_005440,Abu Dhabi Hub,Zone B,2025-10-11,2025-10-10,On Time,,QuickShip
FUL_005441,ORD_005441,Dubai Hub,Zone B,2025-10-19,,Failed,Order Cancelled,FastTrack
FUL_005442,ORD_005442,Sharjah Hub,Zone D,2025-11-08,2025-11-07,On Time,,FastTrack
FUL_005443,ORD_005443,Dubai Hub,Zone C,2025-11-24,2025-11-24,On Time,,SpeedLink
FUL_005444,ORD_005444,Dubai Hub,Zone F,2025-12-17,2025-12-15,On Time,,FastTrack
FUL_005445,ORD_005445,Sharjah Hub,Zone E,2025-12-11,2025-12-14,Delayed,Address Issue,QuickShip
FUL_005446,ORD_005446,Sharjah Hub,Zone C,2025-10-25,2025-10-25,On Time,,QuickShip
FUL_005447,ORD_005447,Dubai Hub,Zone B,2025-12-03,2025-12-02,On Time,,QuickShip
FUL_005448,ORD_005448,Sharjah Hub,Zone C,2025-11-02,,Failed,Order Cancelled,SpeedLink
FUL_005449,ORD_005449,Abu Dhabi Hub,Zone D,2026-01-01,2025-12-30,On Time,,SpeedLink
FUL_005450,ORD_005450,Dubai Hub,Zone D,2025-11-27,2025-11-25,ON TIME,,FastTrack
FUL_005451,ORD_005451,Dubai Hub,Zone D,2025-12-11,2025-12-10,on-time,,FastTrack
FUL_005452,ORD_005452,Dubai Hub,Zone B,2025-11-25,2025-11-30,Delayed,Address Issue,SpeedLink
FUL_005453,ORD_005453,Dubai Hub,Zone F,2025-12-28,2025-12-30,Delayed,Traffic/Weather,QuickShip
FUL_005454,ORD_005454,Sharjah Hub,Zone D,2025-11-22,,Failed,Order Cancelled,FastTrack
FUL_005455,ORD_005455,Sharjah Hub,Zone C,2025-12-14,,Pending,,FastTrack
FUL_005456,ORD_005456,Sharjah Hub,Zone A,2025-12-10,2025-12-10,On Time,,FastTrack
FUL_005457,ORD_005457,Dubai Hub,Zone F,2025-10-30,2025-11-07,Delayed,Address Issue,SpeedLink
FUL_005458,ORD_005458,Dubai Hub,Zone A,2025-12-15,2025-12-14,On Time,,QuickShip
FUL_005459,ORD_005459,Sharjah Hub,Zone E,2025-10-20,2025-10-16,On Time,,SpeedLink
FUL_005460,ORD_005460,Abu Dhabi Hub,Zone A,2025-11-18,2025-11-16,On Time,,FastTrack
FUL_005461,ORD_005461,Abu Dhabi Hub,Zone C,2025-10-22,2025-10-22,On Time,,SpeedLink
FUL_005462,ORD_005462,Dubai Hub,Zone E,2025-11-10,,Pending,,SpeedLink
FUL_005463,ORD_005463,Dubai Hub,Zone A,2026-01-06,2026-01-09,delayed,Address Issue,FastTrack
FUL_005464,ORD_005464,Sharjah Hub,Zone D,2025-11-14,2025-11-14,On Time,,QuickShip
FUL_005465,ORD_005465,Dubai Hub,Zone D,2025-11-24,2025-11-24,On Time,,FastTrack
FUL_005466,ORD_005466,Dubai Hub,Zone C,2025-11-23,2025-11-22,On Time,,FastTrack
FUL_005467,ORD_005467,Sharjah Hub,Zone D,2025-10-16,,Pending,,FastTrack
FUL_005468,ORD_005468,Dubai Hub,Zone A,2025-11-28,,Failed,Order Cancelled,SpeedLink
FUL_005469,ORD_005469,Dubai Hub,Zone D,2025-11-02,2025-11-02,On Time,,FastTrack
FUL_005470,ORD_005470,Dubai Hub,Zone D,2025-12-09,2025-12-10,Delayed,Traffic/Weather,FastTrack
FUL_005471,ORD_005471,Dubai Hub,Zone C,2025-10-29,2025-10-29,On Time,,FastTrack
FUL_005472,ORD_005472,Dubai Hub,Zone B,2025-12-01,2025-12-01,On Time,,QuickShip
FUL_005473,ORD_005473,Dubai Hub,Zone E,2025-10-21,2025-10-17,On Time,,QuickShip
